category	path	line	matched_terms	excerpt	phase1_use
lean	Relico/DTR/MessageServerPriority.lean	77	priority	unannotatedServer.priority =	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MessageServerPriority.lean	91	priority	{leftPriority rightPriority : Nat}	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MessageServerPriority.lean	93	priority	left.priority =	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MessageServerPriority.lean	94	priority	some leftPriority)	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MessageServerPriority.lean	96	priority	right.priority =	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MessageServerPriority.lean	97	priority	some rightPriority)	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MessageServerPriority.lean	98	priority	(hPriority :	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MessageServerPriority.lean	99	priority	leftPriority ≤	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MessageServerPriority.lean	100	priority	rightPriority) :	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MessageServerPriority.lean	110	priority	hPriority	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MessageServerPriority.lean	113	priority	Insert one declaration into an already priority-normalized list.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MessageServerPriority.lean	116	priority	priority. Because `normalize` processes the original list from right to	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MessageServerPriority.lean	117	priority	left, this preserves source declaration order among equal-priority	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MessageServerPriority.lean	144	priority|message-server	Stable local-priority normalization of a message-server declaration	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MessageServerPriority.lean	148	scheduling	produces the scheduling and generated-reaction order.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MessageServerPriority.lean	293	priority	Priority insertion is a permutation of adding the declaration at the	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MessageServerPriority.lean	338	priority	Priority normalization is a permutation of the source declaration	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MessageServerPriority.lean	365	priority	Stable priority normalization preserves uniqueness after mapping each	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MessageServerPriority.lean	366	message server	message server through an arbitrary projection.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MessageServerPriority.lean	389	priority|message-server	Priority normalization neither introduces nor removes message-server	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MessageServerPriority.lean	450	priority	end MessageServerPriority	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreDispatchSemantics.lean	2	priority|scheduling	import Relico.DTR.MultiStorePriorityScheduling	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreDispatchSemantics.lean	3	scheduling	import Relico.DTR.Scheduling	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreDispatchSemantics.lean	12	dispatch	Dispatch semantics for finite-store DTR models with multiple message	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreDispatchSemantics.lean	15	message server	The transition carries the exact declared message server selected for	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreDispatchSemantics.lean	19	dispatch	inductive MultiStoreDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreDispatchSemantics.lean	41	priority	(hPriorityEligible :	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreDispatchSemantics.lean	42	priority	DTR.IsPriorityEligible	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreDispatchSemantics.lean	53	dispatch	MultiStoreDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreDispatchSemantics.lean	84	dispatch	namespace MultiStoreDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreDispatchSemantics.lean	87	dispatch	Multi-server dispatch preserves finite-store declaration coverage.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreDispatchSemantics.lean	95	dispatch	(hDispatch :	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreDispatchSemantics.lean	96	dispatch	DTR.MultiStoreDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreDispatchSemantics.lean	110	dispatch	cases hDispatch	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreDispatchSemantics.lean	114	dispatch	The server selected by a dispatch transition belongs to the declared	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreDispatchSemantics.lean	115	message-server	message-server list.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreDispatchSemantics.lean	122	dispatch	(hDispatch :	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreDispatchSemantics.lean	123	dispatch	DTR.MultiStoreDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreDispatchSemantics.lean	132	dispatch	cases hDispatch with	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreDispatchSemantics.lean	136	dispatch	end MultiStoreDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreInitialization.lean	13	message server	with multiple message servers.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreMachineSemantics.lean	1	dispatch	import Relico.DTR.MultiStoreDispatchSemantics	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreMachineSemantics.lean	10	message-server	Labels for the combined finite-store, multiple-message-server DTR	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreMachineSemantics.lean	13	dispatch	A dispatch label retains both the selected pending occurrence and the	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreMachineSemantics.lean	14	message server	declared message server whose body is loaded.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreMachineSemantics.lean	22	dispatch	| dispatch :	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreMachineSemantics.lean	30	one-step	Combined one-step DTR semantics for finite state and multiple message	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreMachineSemantics.lean	61	dispatch	| dispatch	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreMachineSemantics.lean	65	dispatch	(hDispatch :	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreMachineSemantics.lean	66	dispatch	DTR.MultiStoreDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreMachineSemantics.lean	77	dispatch	(DTR.MultiStoreMachineLabel.dispatch	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreModelWellFormed.lean	12	message server	message servers.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	2	priority	import Relico.DTR.MultiStorePayloadPriority	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	4	scheduling	import Relico.DTR.Scheduling	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	12	message-server	Scan an ordered payload-message-server list for the first occurrence	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	36	message-server	Name order in a concrete payload-message-server declaration list.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	65	priority	Name order after stable local-priority normalization.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	67	priorities	Smaller explicit priorities precede larger priorities. Explicit	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	68	priorities	priorities precede `none`.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	70	priority	def MultiStorePayloadPriorityServerNamePrecedesOrEqual	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	79	priority	(DTR.MultiStorePayloadMessageServerPriority.normalize	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	88	priority	(MultiStorePayloadPriorityServerNamePrecedesOrEqual	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	93	priority	unfold MultiStorePayloadPriorityServerNamePrecedesOrEqual	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	177	priority	Priority-aware source eligibility for one payload-bearing pending	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	180	priority|message-server	Metric arrival time is selected first. Local message-server priority	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	183	priority	def MultiStorePayloadIsPriorityEligible	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	199	priority	DTR.MultiStorePayloadPriorityServerNamePrecedesOrEqual	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	204	priority	namespace MultiStorePayloadIsPriorityEligible	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	214	priority	DTR.MultiStorePayloadIsPriorityEligible	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	231	priority	DTR.MultiStorePayloadIsPriorityEligible	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	241	priority	DTR.MultiStorePayloadPriorityServerNamePrecedesOrEqual	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	250	priority	end MultiStorePayloadIsPriorityEligible	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	253	dispatch	Payload-aware multi-server source dispatch.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	255	dispatch	Dispatch requires an idle actor. Exactly one selected occurrence is	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	259	dispatch	inductive MultiStorePayloadDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	291	priority	(hPriorityEligible :	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	292	priority	DTR.MultiStorePayloadIsPriorityEligible	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	308	dispatch	MultiStorePayloadDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	345	dispatch	namespace MultiStorePayloadDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	356	dispatch	(hDispatch :	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	357	dispatch	DTR.MultiStorePayloadDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	366	dispatch	cases hDispatch with	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	379	priority	_hPriorityEligible	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	397	dispatch	(hDispatch :	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	398	dispatch	DTR.MultiStorePayloadDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	407	dispatch	cases hDispatch with	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	420	priority	_hPriorityEligible	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	436	dispatch	(hDispatch :	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	437	dispatch	DTR.MultiStorePayloadDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	446	dispatch	cases hDispatch	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	458	dispatch	(hDispatch :	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	459	dispatch	DTR.MultiStorePayloadDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	468	dispatch	cases hDispatch	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	480	dispatch	(hDispatch :	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	481	dispatch	DTR.MultiStorePayloadDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	492	dispatch	cases hDispatch with	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	505	priority	_hPriorityEligible	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadDispatch.lean	512	dispatch	end MultiStorePayloadDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadPriority.lean	7	priority	namespace MultiStorePayloadMessageServerPriority	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadPriority.lean	10	priority|message server	Local priority order for payload-aware message servers.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadPriority.lean	12	priority	Smaller explicit numbers have higher priority. Every explicit priority	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadPriority.lean	13	priorities	precedes `none`. Equal priorities are still representable in the raw	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadPriority.lean	15	priorities	`MultiStorePayloadMessageServers.PrioritiesDistinct`.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadPriority.lean	21	priority	match left.priority, right.priority with	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadPriority.lean	23	priority	| some leftPriority,	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadPriority.lean	24	priority	some rightPriority =>	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadPriority.lean	25	priority	leftPriority ≤	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadPriority.lean	26	priority	rightPriority	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadPriority.lean	50	priority	cases left.priority <;>	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadPriority.lean	51	priority	cases right.priority <;>	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadPriority.lean	55	priority	Insert one declaration into a priority-normalized list.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadPriority.lean	82	priority|message server	Stable local-priority normalization for payload-aware message servers.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadPriority.lean	113	priority	Priority insertion preserves declaration membership exactly.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadPriority.lean	155	priority	Stable priority normalization preserves declaration membership exactly.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadPriority.lean	182	priority	end MultiStorePayloadMessageServerPriority	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadSyntax.lean	15	dispatch	is dispatched.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadSyntax.lean	123	message-server	A payload-aware message-server declaration with ordered formal	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadSyntax.lean	124	priority	parameters and optional local-priority metadata.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadSyntax.lean	136	priority	priority :	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadSyntax.lean	143	message-server	The names declared by an ordered payload-message-server list.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadSyntax.lean	156	priorities	The selected Option-C fragment forbids equal local priorities.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadSyntax.lean	158	priority	Because `none` is itself a priority class, this condition also permits	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadSyntax.lean	159	message server	at most one unannotated message server in a class. The source AST keeps	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadSyntax.lean	160	priority	priority metadata separate from this explicit well-formedness premise.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadSyntax.lean	162	priorities	def PrioritiesDistinct	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadSyntax.lean	168	priority	messageServer.priority)).Nodup	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadSyntax.lean	171	priority	The distinct-priority well-formedness predicate is executable because	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadSyntax.lean	172	priority	priority metadata has decidable equality.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadSyntax.lean	174	priorities	instance prioritiesDistinctDecidable	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadSyntax.lean	178	priorities	(PrioritiesDistinct	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadSyntax.lean	180	priorities	unfold PrioritiesDistinct	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePayloadSyntax.lean	187	message server	multiple message servers.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePriorityScheduling.lean	1	priority	import Relico.DTR.MessageServerPriority	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePriorityScheduling.lean	2	scheduling	import Relico.DTR.Scheduling	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePriorityScheduling.lean	10	message-server	Whether `left` occurs no later than `right` in a message-server list.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePriorityScheduling.lean	13	message-server	message-server name rather than the complete declaration. If the two	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePriorityScheduling.lean	37	message-server	Whether `left` occurs no later than `right` in a message-server list.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePriorityScheduling.lean	40	message-server	message-server name rather than the complete declaration. If the two	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePriorityScheduling.lean	59	priority	Same-server-order relation after stable local-priority normalization.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePriorityScheduling.lean	61	priorities	Smaller explicit priorities occur first. Equal explicit priorities and	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePriorityScheduling.lean	64	priority	def PriorityServerNamePrecedesOrEqual	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePriorityScheduling.lean	72	priority	(DTR.MessageServerPriority.normalize	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePriorityScheduling.lean	165	priority	(PriorityServerNamePrecedesOrEqual	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePriorityScheduling.lean	169	priority	unfold PriorityServerNamePrecedesOrEqual	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePriorityScheduling.lean	173	priority	Priority-aware eligibility for a pending DTR message.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePriorityScheduling.lean	178	priority	2. target the first priority-ordered server represented among all	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePriorityScheduling.lean	181	priority	Priority does not allow a later message to overtake an earlier message.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePriorityScheduling.lean	183	priority	def IsPriorityEligible	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePriorityScheduling.lean	197	priority	PriorityServerNamePrecedesOrEqual	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePriorityScheduling.lean	203	priority	Priority-aware eligibility implies ordinary earliest-time eligibility.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePriorityScheduling.lean	205	priority	theorem IsPriorityEligible.isEarliest	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePriorityScheduling.lean	211	priority	DTR.IsPriorityEligible	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePriorityScheduling.lean	221	priority	Extract the same-time server-order obligation from priority-aware	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePriorityScheduling.lean	224	priority	theorem IsPriorityEligible.precedes_same_time	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePriorityScheduling.lean	231	priority	DTR.IsPriorityEligible	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStorePriorityScheduling.lean	241	priority	DTR.PriorityServerNamePrecedesOrEqual	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreRuntimeWellFormed.lean	12	message server	declared message servers.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreRuntimeWellFormed.lean	53	message-server	well-formedness when every declared message-server body is structurally	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreRuntimeWellFormed.lean	107	dispatch	| dispatch hDispatch =>	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreRuntimeWellFormed.lean	108	dispatch	cases hDispatch with	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreSemantics.lean	13	message server	declared message servers.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreSemantics.lean	262	message server	targets a declared message server.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreSyntax.lean	9	message-server	The message-server names declared by an ordered server list.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreSyntax.lean	20	message server	message servers.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreSyntax.lean	22	priority|message-server	The declaration order will later encode message-server priority where	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreWellFormed.lean	13	message server	declared message servers.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreWellFormed.lean	16	message server	any declared message server.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/MultiStoreWellFormed.lean	93	message-server	declaration list and complete message-server declaration list.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PayloadExpression.lean	14	dispatch	message dispatch.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PayloadMachine.lean	10	scheduling	A finite execution of the additive source payload-scheduling semantics.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PayloadMachine.lean	13	dispatch	This relation currently covers statement execution only. Payload dispatch	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PayloadSemantics.lean	33	scheduling	Observable scheduling label for one evaluated integer payload.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PayloadWellFormed.lean	11	message server	A payload self-send is well formed when it targets the message server	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PayloadWellFormed.lean	48	message server	payload message server.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingInvariant.lean	2	priority	import Relico.DTR.PriorityTimingWellFormed	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingInvariant.lean	12	priority	Executing one source statement preserves priority timing	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingInvariant.lean	15	priority	theorem preserves_priorityTimingWellFormed	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingInvariant.lean	28	priority	DTR.Body.PriorityTimingWellFormed	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingInvariant.lean	30	priority	DTR.Body.PriorityTimingWellFormed	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingInvariant.lean	47	priority	((DTR.Body.priorityTimingWellFormed_cons	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingInvariant.lean	64	priority	((DTR.Body.priorityTimingWellFormed_cons	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingInvariant.lean	76	priority	A combined source-machine step preserves active-body priority timing	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingInvariant.lean	77	message-server	when every declared message-server body satisfies the same restriction.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingInvariant.lean	79	dispatch	Statement execution removes the current body head. Dispatch loads the	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingInvariant.lean	80	message-server	selected declared message-server body.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingInvariant.lean	82	priority	theorem preserves_priorityTimingWellFormed	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingInvariant.lean	98	priority	DTR.Body.PriorityTimingWellFormed	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingInvariant.lean	101	priority	DTR.Body.PriorityTimingWellFormed	candidate evidence only; semantic classification requires Phase 2 inspection
